symbol,side,entry,exit,qty,cash_return,remaining_pnl,total_pnl,total_pct,r,reason,phase,entry_time,cost,trade_type,big_trend,close_time,regime,grid_layer
BNB/USDT-layer1,short,479.4,469.88399999999996,0.007249342593093712,3.5429294493093537,0.06759461018022825,0.06759461018022825,1.9442035451151245,1.8676025679029442,网格止盈-1,1,2022-01-20 06:45:00,3.476724973064777,grid,bearish,2022-01-20 09:00:00,range_bound,1.0
BNB/USDT-layer2,short,470.08599999999996,453.9,0.007542131756242127,3.666109313151865,0.12065876438702897,0.12065876438702897,3.4018390193307213,3.5561118566248147,网格止盈-2,1,2022-01-19 13:15:00,3.546868728984342,grid,bearish,2022-01-20 21:30:00,range_bound,2.0
BNB/USDT-layer6,short,432.26000000000005,423.4,0.008919872596788924,3.9331919182440562,0.07748778955607531,0.07748778955607531,2.008888759306824,0.8123778735461534,网格止盈-6,1,2022-01-21 02:30:00,3.857246410339456,grid,bearish,2022-01-21 03:15:00,range_bound,6.0
BNB/USDT-layer6,short,432.75,423.4,0.008899684205830562,3.9330098520616628,0.0816715119884867,0.0816715119884867,2.1197529076180097,1.7075692450244269,网格止盈-6,1,2022-01-21 07:45:00,3.852878875409205,grid,bearish,2022-01-21 12:00:00,trending_down,6.0
BNB/USDT,short,416.8,393.69033500035715,7.053742802303264,3101.8336331548703,161.83363315487048,229.95247384584934,5.472869753190374,3.1003953696200517,止损,1,2022-01-21 18:15:00,4201.68,trend,bearish,2022-01-21 22:00:00,trending_down,
BNB/USDT-layer6,short,393.81,379.6,0.010746703568559824,4.383177126310845,0.15101779397630108,0.15101779397630108,3.5669122818356938,0.9204455424831046,网格止盈-6,1,2022-01-21 22:30:00,4.2338521960674775,grid,bearish,2022-01-21 22:45:00,range_bound,6.0
BNB/USDT-layer9,short,365.81600000000003,358.56800000000004,0.012454415668932982,4.644471717305875,0.08844719495948758,0.08844719495948758,1.9405477251879195,0.45383728636321086,网格止盈-9,1,2022-01-22 10:45:00,4.557846932155327,grid,bearish,2022-01-22 11:30:00,range_bound,9.0
BNB/USDT-layer10,short,359.16200000000003,369.93500000000006,0.012914274019384246,4.497335684745118,-0.14098080060496684,-0.14098080060496684,-3.0382668211135937,-0.746785539006214,网格止损-10,1,2022-01-22 11:15:00,4.640171811944225,grid,bearish,2022-01-22 12:45:00,range_bound,10.0
BNB/USDT-layer8,short,372.21000000000004,364.84000000000003,0.012019236794112306,4.5604724302582955,0.08679230312175314,0.08679230312175314,1.9392893013397268,0.6000295224269946,网格止盈-8,1,2022-01-22 12:45:00,4.475469599187397,grid,bearish,2022-01-22 14:45:00,range_bound,8.0
BNB/USDT-layer9,short,365.832,358.586,0.012447655601352694,4.642124956143878,0.08837421218981975,0.08837421218981975,1.9399146243665222,0.5592647788000763,网格止盈-9,1,2022-01-22 12:15:00,4.55557224425164,grid,bearish,2022-01-22 15:30:00,range_bound,9.0
