symbol,side,entry,exit,qty,cash_return,remaining_pnl,total_pnl,total_pct,r,reason,phase,entry_time,cost,trade_type,big_trend,close_time,regime,grid_layer
AAVE/USDT-layer2,long,255.33999999999997,265.6,0.025562954176623416,6.786909731423396,0.25966501196437386,0.25966501196437386,3.976581216812268,2.440698498985285,网格止盈-2,1,2022-01-02 05:00:00,6.529855617346806,grid,bullish,2022-01-02 22:30:00,range_bound,2.0
AAVE/USDT-layer5,long,277.344,268.965,0.021667619470591586,5.825427517205885,-0.183956737245868,-0.183956737245868,-3.0599338665364657,-1.4310628420081468,网格止损-5,1,2022-01-03 12:15:00,6.011788008153534,grid,bullish,2022-01-03 16:15:00,range_bound,5.0
AAVE/USDT-layer3,long,265.672,271.00800000000004,0.02359838582061936,6.392843572331318,0.12341321459573097,0.12341321459573097,1.967704592106972,0.8669841009624158,网格止盈-3,1,2022-01-03 16:30:00,6.271938129878682,grid,bullish,2022-01-03 17:30:00,range_bound,3.0
AAVE/USDT-layer5,long,276.96,268.72499999999997,0.021714259356331072,5.832758753021535,-0.18122251830791847,-0.18122251830791847,-3.0121486933822714,-1.521382278504235,网格止损-5,1,2022-01-03 19:15:00,6.016386863837985,grid,bullish,2022-01-03 20:15:00,range_bound,5.0
AAVE/USDT-layer3,long,265.632,270.948,0.023605345293291415,6.393312962494344,0.12297788154675751,0.12297788154675751,1.960480715556196,0.7449193217802181,网格止盈-3,1,2022-01-03 20:30:00,6.272843214979964,grid,bullish,2022-01-03 21:15:00,range_bound,3.0
AAVE/USDT-layer4,long,271.344,263.17199999999997,0.022622840668091167,5.951242795471591,-0.1873292827709386,-0.1873292827709386,-3.050455034685233,-1.6891721961481454,网格止损-4,1,2022-01-03 16:00:00,6.141027507073827,grid,bullish,2022-01-04 00:45:00,range_bound,4.0
AAVE/USDT-layer3,long,265.664,257.666,0.023599943457334936,6.078395168726203,-0.19126020992322434,-0.19126020992322434,-3.0493500022298923,-1.159318331271095,网格止损-3,1,2022-01-03 23:15:00,6.272163240800888,grid,bullish,2022-01-04 01:30:00,range_bound,3.0
AAVE/USDT-layer2,long,260.206,265.41200000000003,0.024599587101985062,6.526465227847477,0.12550506638835102,0.12550506638835102,1.9599385290656024,0.7518721039019933,网格止盈-2,1,2022-01-04 01:00:00,6.403520545523709,grid,bullish,2022-01-04 10:45:00,range_bound,2.0
AAVE/USDT-layer3,long,265.604,257.651,0.02362449986361825,6.084366109696395,-0.19039555208006592,-0.19039555208006592,-3.033094077018059,-1.9389450463872169,网格止损-3,1,2022-01-04 11:00:00,6.277271566441172,grid,bullish,2022-01-04 18:15:00,range_bound,3.0
AAVE/USDT-layer2,long,260.252,252.374,0.024590704983691456,6.203494667492781,-0.19628548592288791,-0.19628548592288791,-3.0658397385247724,-1.759252564394954,网格止损-2,1,2022-01-04 16:15:00,6.402340065477036,grid,bullish,2022-01-04 18:45:00,range_bound,2.0
AAVE/USDT,short,255.1,257.9316425905615,16.464131713053703,4151.699463424702,-48.30053657529761,-48.30053657529761,-1.1495529544205558,-0.9999999999999936,止损,1,2022-01-05 08:15:00,4201.68,trend,bullish,2022-01-05 15:15:00,range_bound,
AAVE/USDT-layer1,long,255.0,247.341,0.025629165776322238,6.336529317372134,-0.19890795559003668,-0.19890795559003668,-3.0423124867699944,-1.4513130888452168,网格止损-1,1,2022-01-05 00:30:00,6.538051447871356,grid,bullish,2022-01-05 18:00:00,range_bound,1.0
AAVE/USDT,short,257.8,234.3184970257922,11.347190544014206,3190.584688466136,265.27896621927357,320.70292434810125,7.671071246422093,4.999999999999998,止盈,1,2022-01-05 15:30:00,4180.67977790823,trend,bullish,2022-01-05 20:00:00,range_bound,
AAVE/USDT-layer3,long,238.836,231.68400000000003,0.029215041006117055,6.765866519047729,-0.21173701468924358,-0.21173701468924358,-3.033310114631728,-0.7541031685110567,网格止损-3,1,2022-01-05 20:45:00,6.980394575150468,grid,bullish,2022-01-05 21:30:00,range_bound,3.0
AAVE/USDT-layer2,long,234.014,226.943,0.030410188198083762,6.89853277632533,-0.21787700466104476,-0.21787700466104476,-3.0603899354904156,-0.757101643419525,网格止损-2,1,2022-01-05 21:00:00,7.119256344898769,grid,bullish,2022-01-05 22:00:00,range_bound,2.0
AAVE/USDT-layer2,long,233.948,226.976,0.03042514044957175,6.902929518378839,-0.21497123951757308,-0.21497123951757308,-3.0189418581738954,-0.8722500032795811,网格止损-2,1,2022-01-06 00:45:00,7.12074791819957,grid,bullish,2022-01-06 01:45:00,range_bound,2.0
AAVE/USDT-layer1,long,229.3,222.35500000000002,0.031694146706118,7.044445003702982,-0.2230228360098744,-0.2230228360098744,-3.0675562308874937,-0.752542743790238,网格止损-1,1,2022-01-06 00:15:00,7.270374826848742,grid,bullish,2022-01-06 03:45:00,range_bound,1.0
AAVE/USDT,short,219.3,206.66451887433414,13.766990107815168,3191.8458339361364,172.74490329226984,224.73857682968307,5.208640113478601,3.1966775203541102,止损,1,2022-01-07 01:45:00,4314.726530023035,trend,bearish,2022-01-07 04:45:00,range_bound,
AAVE/USDT-layer4,short,216.094,211.792,0.03565666276295468,7.855503769950919,0.15031288685299157,0.15031288685299157,1.950020291752797,0.685830418588984,网格止盈-4,1,2022-01-07 09:15:00,7.7082729594511665,grid,bearish,2022-01-07 10:45:00,range_bound,4.0
AAVE/USDT-layer4,short,216.148,211.864,0.035639374088948454,7.852977157402854,0.14959772682482367,0.14959772682482367,1.9411988336778434,1.1017038532649428,网格止盈-4,1,2022-01-07 12:30:00,7.706460782350262,grid,bearish,2022-01-07 13:00:00,range_bound,4.0
AAVE/USDT-layer5,short,211.94400000000002,205.7,0.037095877220208316,8.09073035948219,0.22848175792235784,0.22848175792235784,2.9048992640138804,0.8459420690732256,网格止盈-5,1,2022-01-07 08:30:00,7.865393501000456,grid,bearish,2022-01-07 13:30:00,range_bound,5.0
AAVE/USDT-layer5,short,212.128,205.7,0.03703347374894534,8.09074555398673,0.23490883457045403,0.23490883457045403,2.989050269166732,1.0727944890777437,网格止盈-5,1,2022-01-07 14:15:00,7.858979054104044,grid,bearish,2022-01-07 15:45:00,range_bound,5.0
AAVE/USDT-layer5,short,212.088,218.43,0.037048302914424965,7.619397131243872,-0.2381033372706894,-0.2381033372706894,-3.02905656793524,-1.1386417236504065,网格止损-5,1,2022-01-08 00:15:00,7.8606434687019675,grid,bearish,2022-01-08 00:30:00,range_bound,5.0
AAVE/USDT-layer4,short,215.98,222.48999999999998,0.03569701346105605,7.4743694733004835,-0.2354714940184021,-0.2354714940184021,-3.0529467997966067,-1.1568901320405196,网格止损-4,1,2022-01-08 00:30:00,7.7129249037058125,grid,bearish,2022-01-08 01:30:00,range_bound,4.0
AAVE/USDT-layer3,short,220.276,226.81900000000002,0.03431788607181003,7.331840981117232,-0.22756569123679485,-0.22756569123679485,-3.0091607875544537,-1.1917596607501766,网格止损-3,1,2022-01-08 00:45:00,7.562430435022969,grid,bearish,2022-01-08 01:45:00,range_bound,3.0
AAVE/USDT-layer4,short,216.112,211.816,0.0356508834631105,7.854658088846467,0.15007436186673057,0.15007436186673057,1.9470793159007929,0.9036638132439163,网格止盈-4,1,2022-01-09 02:30:00,7.707665560470528,grid,bearish,2022-01-09 03:45:00,range_bound,4.0
AAVE/USDT-layer5,short,212.064,218.415,0.03705405638532102,7.619357968628224,-0.23847344466849243,-0.23847344466849243,-3.033637156273751,-1.012824164136143,网格止损-5,1,2022-01-09 00:15:00,7.860974545862034,grid,bearish,2022-01-09 06:30:00,range_bound,5.0
AAVE/USDT-layer3,short,220.276,215.91400000000002,0.03428979918105803,7.699770620512752,0.14655081610601225,0.14655081610601225,1.939467181040563,0.9456982748093352,网格止盈-3,1,2022-01-09 06:15:00,7.556241092328502,grid,bearish,2022-01-09 07:30:00,range_bound,3.0
AAVE/USDT-layer4,short,216.142,211.856,0.03564151203639327,7.853305764080268,0.14967806951015358,0.14967806951015358,1.9421787780154947,1.132333995522615,网格止盈-4,1,2022-01-09 04:30:00,7.706709145647943,grid,bearish,2022-01-09 09:00:00,range_bound,4.0
AAVE/USDT-layer4,short,216.112,211.816,0.03565158673594192,7.854813035010414,0.15007732233253504,0.15007732233253504,1.9470793159007924,0.947254700020952,网格止盈-4,1,2022-01-09 10:45:00,7.70781760696295,grid,bearish,2022-01-09 13:15:00,range_bound,4.0
AAVE/USDT-layer5,short,211.94400000000002,205.7,0.0370676147521123,8.084566224117472,0.2283076830957816,0.2283076830957816,2.9048992640138804,1.4460056709809632,网格止盈-5,1,2022-01-09 08:30:00,7.8594010444380995,grid,bearish,2022-01-10 11:00:00,trending_down,5.0
